RefId,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNZIP1,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
6600,2006,3,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,SILVER,AUTO,Covers,53139,AMERICAN,VAN,CHRYSLER,5643.0,7038.0,8990.0,10936.0,5320.0,6881.0,9378.0,11211.0,78227,5515.0,No,1251,No
6601,2005,4,SUZUKI,FORENZA,S,4D SEDAN,BLUE,AUTO,Alloy,66529,OTHER ASIAN,MEDIUM,OTHER,3024.0,3850.0,5740.0,6736.0,2638.0,3385.0,5878.0,6604.0,78227,4005.0,No,533,No
6602,2001,9,FORD,FOCUS,SE,4D WAGON SE,RED,AUTO,Alloy,74474,AMERICAN,COMPACT,FORD,1680.0,2287.0,3618.0,4387.0,2706.0,3494.0,5120.0,6610.0,78227,3705.0,No,1455,No
6603,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLACK,AUTO,Covers,47195,AMERICAN,MEDIUM,GM,6261.0,7623.0,9996.0,11920.0,6785.0,8132.0,10151.0,11652.0,78227,6515.0,No,764,No
6604,2003,7,CHRYSLER,SEBRING V6,Other,2D COUPE LXI,WHITE,AUTO,Alloy,79579,AMERICAN,MEDIUM,CHRYSLER,3380.0,3937.0,6700.0,7190.0,3331.0,3908.0,6752.0,7328.0,78227,4705.0,No,1572,No
6605,2008,2,CHEVROLET,MALIBU V6,LT,4D SEDAN LS CLASSIC,WHITE,AUTO,Alloy,61516,AMERICAN,MEDIUM,GM,6930.0,7924.0,10843.0,11919.0,7724.0,9090.0,11214.0,12712.0,78227,7730.0,No,1118,No
6606,2006,4,CHRYSLER,300,Bas,4D SEDAN,GREY,AUTO,Covers,88449,AMERICAN,SPECIALTY,CHRYSLER,9566.0,11122.0,13893.0,15468.0,10431.0,12056.0,14094.0,15670.0,78227,9740.0,No,1503,No
6607,2007,3,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLACK,AUTO,Alloy,79389,AMERICAN,MEDIUM SUV,CHRYSLER,13150.0,15072.0,17516.0,19412.0,13277.0,14908.0,17488.0,18718.0,78227,10240.0,No,1740,No
6608,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,RED,AUTO,Covers,38881,AMERICAN,MEDIUM,GM,5049.0,6093.0,8468.0,9627.0,5466.0,6600.0,8715.0,9988.0,78227,6415.0,No,582,No
6609,2004,6,FORD,F150 PICKUP 2WD V8,XLT,CREW CAB 4.6L XLT,GOLD,AUTO,Alloy,70137,AMERICAN,LARGE TRUCK,FORD,9073.0,10603.0,13332.0,14648.0,10108.0,11584.0,13873.0,15291.0,78227,10940.0,No,803,No
6610,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Covers,77992,AMERICAN,MEDIUM,FORD,3705.0,4578.0,6930.0,8242.0,3634.0,4912.0,6866.0,8083.0,78227,5005.0,No,920,No
6611,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GOLD,AUTO,Covers,71499,AMERICAN,MEDIUM,CHRYSLER,8309.0,9618.0,11526.0,12776.0,8304.0,9693.0,11855.0,12868.0,78227,7230.0,No,1155,No
6612,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,WHITE,AUTO,Covers,79091,AMERICAN,COMPACT,FORD,3648.0,4832.0,7034.0,8109.0,3742.0,4820.0,7144.0,7973.0,85226,5640.0,No,1155,No
6613,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,WHITE,AUTO,Covers,82388,AMERICAN,MEDIUM,GM,8141.0,9438.0,11836.0,13044.0,7578.0,9017.0,10641.0,11766.0,85226,6475.0,No,1113,No
6614,2005,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,BLUE,AUTO,Alloy,64418,AMERICAN,MEDIUM SUV,CHRYSLER,7775.0,9575.0,11807.0,13539.0,6885.0,8465.0,10415.0,12106.0,85226,10680.0,No,1215,No
6615,2006,4,FORD,FUSION V6,SE,4D SEDAN SE,GREY,AUTO,Alloy,70275,AMERICAN,MEDIUM,FORD,6637.0,7972.0,11157.0,12290.0,6797.0,8480.0,11442.0,13117.0,85226,8265.0,No,1272,No
6616,2001,8,FORD,FOCUS 2.0L I-4 SFI S,SE,4D WAGON SE,SILVER,AUTO,Alloy,81760,AMERICAN,COMPACT,FORD,2538.0,3423.0,3241.0,4197.0,2322.0,3113.0,3008.0,3862.0,28273,2725.0,No,1543,No
6617,2001,8,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,WHITE,AUTO,Alloy,78725,TOP LINE ASIAN,MEDIUM SUV,OTHER,3698.0,4611.0,4494.0,5480.0,4198.0,4771.0,5034.0,5653.0,28273,4765.0,No,869,No
6618,2007,2,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,RED,AUTO,Covers,88166,AMERICAN,VAN,CHRYSLER,7112.0,8480.0,8181.0,9658.0,7287.0,8587.0,8370.0,9774.0,28273,4865.0,No,1763,No
6619,2005,4,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,BLACK,AUTO,Alloy,77955,OTHER ASIAN,MEDIUM SUV,OTHER,5600.0,6853.0,6548.0,7901.0,5927.0,7253.0,6901.0,8333.0,28273,6025.0,No,1740,No
6620,2005,4,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,WHITE,AUTO,Alloy,74575,AMERICAN,MEDIUM SUV,FORD,6907.0,8312.0,7960.0,9477.0,7513.0,8896.0,8614.0,10108.0,28273,6025.0,No,1155,No
6621,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,Covers,65000,AMERICAN,VAN,CHRYSLER,5248.0,6203.0,6168.0,7199.0,5877.0,7142.0,6847.0,8213.0,28273,6375.0,No,1411,No
6622,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,Other,4D SEDAN,BLUE,AUTO,Covers,31245,OTHER ASIAN,MEDIUM,OTHER,5657.0,6350.0,6610.0,7358.0,5895.0,6860.0,6867.0,7909.0,28273,6475.0,No,462,No
6623,2006,3,CHRYSLER,SEBRING V6 MFI V6 2.,Tou,4D SEDAN LXI,BLUE,AUTO,Alloy,55686,AMERICAN,MEDIUM,CHRYSLER,5713.0,6989.0,6670.0,8048.0,5391.0,6581.0,6322.0,7607.0,28273,6020.0,No,1003,No
6624,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GOLD,AUTO,Covers,57562,AMERICAN,MEDIUM,GM,6142.0,7215.0,7133.0,8292.0,6992.0,7949.0,8051.0,9085.0,28273,6025.0,No,837,Yes
6625,2003,6,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,RED,AUTO,Alloy,81980,AMERICAN,MEDIUM,GM,2713.0,3899.0,3430.0,4711.0,2820.0,3649.0,3546.0,4441.0,28273,4330.0,No,1933,No
6626,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,Other,4D SEDAN,GOLD,AUTO,Covers,31980,OTHER ASIAN,MEDIUM,OTHER,5657.0,6350.0,6610.0,7358.0,5399.0,6267.0,6331.0,7268.0,28273,6375.0,No,462,No
6627,2002,7,SUZUKI,VITARA 2WD 4C 2.0L I,Other,4D HARDTOP JLS,SILVER,AUTO,Alloy,74600,OTHER ASIAN,SMALL SUV,OTHER,6213.284478902639,7478.728939913523,8604.835694050991,9982.708662591322,6184.446735905044,7457.747181008902,8832.858753709199,10222.11646884273,28273,4505.0,No,1220,No
6628,2004,5,KIA,SPECTRA 1.8L I4 EFI,Bas,4D SEDAN,WHITE,AUTO,Covers,62194,OTHER ASIAN,MEDIUM,OTHER,2276.0,3042.0,2958.0,3785.0,2378.0,3074.0,3068.0,3820.0,28273,3705.0,No,533,No
6629,2005,4,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,BLUE,AUTO,Covers,78767,AMERICAN,COMPACT,CHRYSLER,4104.0,5075.0,4932.0,5981.0,3474.0,4545.0,4252.0,5409.0,28273,3385.0,No,686,No
6630,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,BLACK,AUTO,Covers,59763,AMERICAN,COMPACT,GM,5330.0,6262.0,6256.0,7263.0,5435.0,6422.0,6370.0,7436.0,28273,5170.0,No,671,No
6631,2004,5,SATURN,ION 2.2L I4 EFI,3,4D SEDAN LEVEL 3,SILVER,AUTO,Alloy,71650,AMERICAN,MEDIUM,GM,4423.0,5230.0,5277.0,6148.0,4423.0,5230.0,5277.0,6148.0,28273,4710.0,No,803,No
6632,2004,5,DODGE,NEON 2.0L I4 SFI / S,SXT,4D SEDAN,RED,AUTO,Alloy,84176,AMERICAN,COMPACT,CHRYSLER,2765.0,3758.0,3486.0,4559.0,2765.0,3758.0,3486.0,4559.0,28273,4055.0,No,723,No
6633,2002,7,JEEP,LIBERTY 4WD V6 3.7L,Lim,4D SUV LIMITED,WHITE,AUTO,Alloy,81261,AMERICAN,SMALL SUV,CHRYSLER,5610.0,6711.0,6559.0,7748.0,5610.0,6711.0,6559.0,7748.0,28273,6435.0,No,1283,No
6634,2006,3,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,BLACK,AUTO,Alloy,84016,AMERICAN,LARGE TRUCK,CHRYSLER,9311.0,11450.0,10556.0,12866.0,9798.0,11773.0,11082.0,13215.0,28273,10110.0,No,983,No
6635,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,Other,4D SEDAN,BLUE,AUTO,Covers,67948,OTHER ASIAN,MEDIUM,OTHER,5451.0,6586.0,6387.0,7613.0,5451.0,6586.0,6387.0,7613.0,28273,5575.0,No,533,No
6636,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,GOLD,AUTO,Covers,83185,AMERICAN,COMPACT,GM,3320.0,4405.0,4086.0,5257.0,3320.0,4405.0,4086.0,5257.0,28273,4200.0,No,1243,No
6637,2004,5,SATURN,ION 2.2L I4 EFI / SF,2,4D SEDAN LEVEL 2,GREEN,AUTO,Alloy,59089,AMERICAN,MEDIUM,GM,4051.0,5241.0,4875.0,6160.0,4051.0,5241.0,4875.0,6160.0,28273,4215.0,No,671,Yes
6638,2005,4,MAZDA,TRIBUTE 2WD 4C 2.3L,i,4D SPORT UTILITY I,BLACK,AUTO,Alloy,86586,OTHER ASIAN,SMALL SUV,OTHER,5993.0,7565.0,6972.0,8670.0,6783.0,8496.0,7826.0,9676.0,28273,6030.0,No,983,No
6639,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN,GREY,AUTO,Covers,83545,TOP LINE ASIAN,MEDIUM,OTHER,5946.0,7566.0,6922.0,8671.0,5889.0,7515.0,6860.0,8616.0,28273,7865.0,No,723,No
6640,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,Other,4D SEDAN,BLACK,AUTO,Alloy,31783,OTHER ASIAN,MEDIUM,OTHER,5451.0,6586.0,6387.0,7613.0,5451.0,6586.0,6387.0,7613.0,28273,5120.0,No,462,Yes
6641,2007,2,KIA,SEDONA 3.8L V6 MPI,EX,4D WAGON EX,WHITE,AUTO,Covers,76168,OTHER ASIAN,VAN,OTHER,9378.0,11068.0,10628.0,12453.0,9870.0,11570.0,11160.0,12996.0,28273,7950.0,No,1389,No
6642,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,WHITE,AUTO,Covers,48352,AMERICAN,COMPACT,GM,4810.0,5899.0,5695.0,6871.0,4832.0,5913.0,5719.0,6886.0,28273,5425.0,No,623,No
6643,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,Other,4D SEDAN,WHITE,MANUAL,Covers,68499,OTHER ASIAN,MEDIUM,OTHER,3996.0,4973.0,4816.0,5871.0,4285.0,5466.0,5128.0,6403.0,28273,2995.0,No,533,No
6644,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GREEN,AUTO,Alloy,69817,AMERICAN,MEDIUM,CHRYSLER,5427.0,6508.0,6361.0,7529.0,5427.0,6508.0,6361.0,7529.0,28273,5225.0,No,1215,Yes
6645,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,WHITE,AUTO,Covers,71701,AMERICAN,MEDIUM,CHRYSLER,3718.0,4799.0,4515.0,5683.0,3895.0,4929.0,4707.0,5823.0,28273,4215.0,No,1389,No
6646,2007,2,PONTIAC,G6 V6 3.5L V6 MFI /,Bas,4D SEDAN SE1,WHITE,AUTO,Alloy,60945,AMERICAN,MEDIUM,GM,8708.0,10151.0,9905.0,11463.0,8300.0,9590.0,9464.0,10857.0,28273,7595.0,No,1118,No
6647,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,SILVER,AUTO,Alloy,74533,AMERICAN,MEDIUM SUV,GM,7233.0,8792.0,8312.0,9995.0,6409.0,7882.0,10568.0,12781.0,28273,7245.0,No,1155,No
6648,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,GREEN,AUTO,Alloy,86231,AMERICAN,MEDIUM,CHRYSLER,3099.0,3979.0,3847.0,4797.0,3769.0,4740.0,7027.0,7801.0,28273,4315.0,No,1243,No
6649,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,Alloy,86509,AMERICAN,MEDIUM,CHRYSLER,4713.0,6068.0,5590.0,7053.0,4161.0,5107.0,7118.0,8102.0,28273,4740.0,No,1243,No
6650,2007,2,HYUNDAI,SONATA 4C 2.4L I4 MP,GLS,4D SEDAN,SILVER,AUTO,Covers,56996,OTHER ASIAN,MEDIUM,OTHER,9152.0,10117.0,10384.0,11426.0,8462.0,9600.0,11934.0,12684.0,28273,8050.0,No,671,No
6651,2007,2,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,ORANGE,AUTO,Alloy,60439,AMERICAN,SMALL SUV,FORD,8919.0,10969.0,10133.0,12347.0,8470.0,10078.0,13095.0,14398.0,28273,7850.0,No,825,No
6652,2004,5,DODGE,DURANGO 2WD V8 5.7L,Lim,4D SUV 5.7L LIMITED,GREY,AUTO,Alloy,81564,AMERICAN,MEDIUM SUV,CHRYSLER,8001.0,9474.0,9141.0,10732.0,8651.0,9855.0,12474.0,13651.0,28273,8855.0,No,1503,No
6653,2002,7,FORD,MUSTANG V6 3.8L V6 E,Bas,2D CONVERTIBLE,BLUE,AUTO,Alloy,64564,AMERICAN,SPORTS,FORD,4237.0,5256.0,5076.0,6176.0,3854.0,5023.0,4662.0,5925.0,28273,5525.0,No,1028,Yes
6654,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,GREY,AUTO,Covers,63221,OTHER ASIAN,MEDIUM,OTHER,5592.0,6475.0,6539.0,7493.0,4457.0,5112.0,7517.0,8292.0,28273,4615.0,No,533,No
6655,2004,5,FORD,FOCUS 2.0L I4 EFI,Other,5D SEDAN ZX5,RED,AUTO,Covers,63241,AMERICAN,COMPACT,FORD,3003.0,4445.0,3743.0,5301.0,2756.0,3757.0,5992.0,7264.0,28273,4615.0,No,1020,No
6656,2003,6,JEEP,GRAND CHEROKEE 4WD 6,Lar,4D WAGON LAREDO,BLACK,AUTO,Alloy,73717,AMERICAN,MEDIUM SUV,CHRYSLER,5857.0,7288.0,6826.0,8371.0,5546.0,6606.0,8794.0,9859.0,28273,6535.0,No,2157,No
6657,2005,5,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L,GREY,AUTO,Alloy,94196,TOP LINE ASIAN,LARGE TRUCK,OTHER,7687.0,9044.0,12096.0,13738.0,7404.0,9424.0,11607.0,13465.0,28273,9070.0,No,1485,No
6658,2003,7,TOYOTA,TUNDRA PICKUP 4WD V8,Other,EXT CAB 4.7L SR5,GREEN,AUTO,Alloy,85522,TOP LINE ASIAN,LARGE TRUCK,OTHER,8230.0,10179.0,12607.0,14102.0,9615.0,11617.0,13803.0,15326.0,28273,9270.0,No,1153,No
6659,2005,5,MAZDA,MAZDA6,i,4D SEDAN I,WHITE,AUTO,Covers,89215,OTHER ASIAN,MEDIUM,OTHER,6121.0,7203.0,9706.0,11145.0,5510.0,6749.0,9152.0,10387.0,28273,7360.0,No,1373,No
6660,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,Covers,59519,AMERICAN,LARGE,GM,7964.0,9437.0,11555.0,13345.0,7780.0,9253.0,11987.0,13490.0,28273,8080.0,No,1500,No
6661,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L,GREY,AUTO,Alloy,81174,AMERICAN,MEDIUM,GM,8554.0,10012.0,13095.0,14903.0,6604.0,7957.0,10281.0,11914.0,28273,7980.0,No,853,No
6662,2003,7,MAZDA,PROTEGE 5,Other,4D WAGON,RED,AUTO,Alloy,56252,OTHER ASIAN,COMPACT,OTHER,3872.0,4824.0,7189.0,7973.0,4618.0,5862.0,7962.0,9368.0,28273,6995.0,No,971,Yes
6663,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,SILVER,AUTO,Alloy,84917,AMERICAN,MEDIUM SUV,FORD,6743.0,8083.0,10399.0,12178.0,6261.0,7679.0,10194.0,11580.0,28273,8465.0,No,1893,No
6664,2004,6,MITSUBISHI,MONTERO SPORT 2WD V6,LS,4D SPORT UTILITY LS,SILVER,AUTO,Alloy,65003,OTHER ASIAN,MEDIUM SUV,OTHER,5257.0,6133.0,8650.0,10091.0,4985.0,5588.0,8327.0,8924.0,28273,7865.0,No,1020,No
6665,2005,5,HYUNDAI,SONATA V6,GLS,4D SEDAN,RED,AUTO,Alloy,73294,OTHER ASIAN,MEDIUM,OTHER,4544.0,5554.0,8161.0,9026.0,4443.0,5788.0,7741.0,8764.0,28273,5970.0,No,803,No
6666,2004,6,NISSAN,MAXIMA,SE,4D SEDAN SE,GREY,AUTO,Alloy,89941,TOP LINE ASIAN,LARGE,OTHER,8043.0,9423.0,11386.0,12901.0,7891.0,9382.0,11563.0,13094.0,28273,10280.0,No,1243,Yes
6667,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,Covers,46700,OTHER ASIAN,MEDIUM,OTHER,5707.0,7055.0,8831.0,9785.0,5523.0,6574.0,8755.0,9714.0,28273,6575.0,No,482,No
6668,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,WHITE,AUTO,Alloy,98536,AMERICAN,MEDIUM,CHRYSLER,4048.0,4806.0,6442.0,7537.0,3835.0,4949.0,7280.0,8361.0,28273,5770.0,No,1630,No
6669,2004,6,FORD,F150 PICKUP 2WD V8,XL,EXT CAB 5.4L LARIAT,BLACK,AUTO,Alloy,96811,AMERICAN,LARGE TRUCK,FORD,8834.0,10639.0,13235.0,14995.0,9003.0,11080.0,13274.0,15114.0,28273,10385.0,No,909,No
6670,2007,3,SUZUKI,FORENZA,Other,4D SEDAN,GOLD,AUTO,Covers,44617,OTHER ASIAN,MEDIUM,OTHER,4477.0,5588.0,7826.0,8840.0,4255.0,5240.0,7878.0,9069.0,28273,6045.0,No,482,No
6671,2005,5,NISSAN,SENTRA,Other,4D SEDAN SE-R,BLACK,MANUAL,Alloy,65857,TOP LINE ASIAN,COMPACT,OTHER,5369.0,6584.0,8609.0,9674.0,4899.0,5855.0,8585.0,10109.0,28273,6650.0,No,825,No
6672,2008,2,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,RED,AUTO,Covers,84793,OTHER ASIAN,COMPACT,OTHER,6809.0,7807.0,10262.0,11025.0,5493.0,6873.0,8654.0,9968.0,28273,5845.0,No,983,No
6673,2006,4,FORD,FUSION V6,SEL,4D SEDAN SEL,GREY,AUTO,Alloy,84123,AMERICAN,MEDIUM,FORD,7389.0,9114.0,11795.0,13258.0,7111.0,8545.0,10882.0,12508.0,28273,7865.0,No,1373,No
6674,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,SILVER,AUTO,Covers,66513,OTHER ASIAN,MEDIUM,OTHER,5523.0,6275.0,8770.0,9577.0,7359.0,8558.0,10504.0,11801.0,28273,7360.0,No,728,No
6675,2005,5,MAZDA,MAZDA6,i,4D SEDAN I,SILVER,AUTO,Alloy,86442,OTHER ASIAN,MEDIUM,OTHER,5249.0,6306.0,8345.0,9635.0,6301.0,7711.0,9420.0,10765.0,28273,6855.0,No,1373,No
6676,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREY,AUTO,Alloy,81894,AMERICAN,MEDIUM SUV,GM,6389.0,8028.0,10738.0,12327.0,6157.0,7269.0,10314.0,11383.0,28273,7460.0,No,1243,No
6677,2002,8,FORD,TAURUS,SES,4D SEDAN SE SVG,RED,AUTO,Alloy,64633,AMERICAN,MEDIUM,FORD,2606.0,3857.0,5722.0,7227.0,2025.0,2887.0,4653.0,5740.0,28273,4530.0,No,1125,No
6679,2003,6,FORD,EXPEDITION 4WD V8 4.,XLT,4D SUV 4.6L XLT,BLUE,AUTO,Alloy,80387,AMERICAN,LARGE SUV,FORD,7045.0,8992.0,8109.0,10211.0,7045.0,8992.0,8109.0,10211.0,80817,8050.0,No,1803,Yes
6680,2005,4,CHEVROLET,TAHOE 2WD 5.3L V8 SF,LS,4D SUV 5.3L LS,BLACK,AUTO,Alloy,78792,AMERICAN,LARGE SUV,GM,12091.0,14326.0,13558.0,15972.0,12091.0,14326.0,13558.0,15972.0,80817,10010.0,No,1623,No
6681,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,Alloy,63642,AMERICAN,LARGE,GM,7788.0,9264.0,8911.0,10505.0,7788.0,9264.0,8911.0,10505.0,80817,7300.0,No,1703,No
6682,2002,7,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 4.8L LS,GOLD,AUTO,Alloy,75840,AMERICAN,LARGE TRUCK,GM,4652.0,6003.0,5524.0,6983.0,4652.0,6003.0,5524.0,6983.0,80817,8100.0,No,1455,No
6683,2004,5,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,BLUE,AUTO,Alloy,60984,TOP LINE ASIAN,MEDIUM SUV,OTHER,7139.0,8615.0,8210.0,9804.0,7139.0,8615.0,8210.0,9804.0,80817,8100.0,No,533,No
6684,2004,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L LS,SILVER,AUTO,Alloy,77028,AMERICAN,LARGE TRUCK,GM,6213.284478902639,7478.728939913523,8604.835694050991,9982.708662591322,6184.446735905044,7457.747181008902,8832.858753709199,10222.11646884273,80817,9610.0,No,1974,No
6685,2004,5,PONTIAC,MONTANA 3.4L V6 SFI,Other,4D MINIVAN 3.4L,RED,AUTO,Covers,82975,AMERICAN,VAN,GM,2834.0,3969.0,3561.0,4787.0,2834.0,3969.0,3561.0,4787.0,80817,4180.0,No,5092,No
6686,2004,5,FORD,EXCURSION 4WD V8 5.4,XLT,4D SUV 5.4L XLT,WHITE,AUTO,Alloy,89014,AMERICAN,LARGE SUV,FORD,11602.0,13827.0,13030.0,15433.0,8670.0,10432.0,13661.0,15222.0,80817,10960.0,No,2022,Yes
6687,2004,5,FORD,FREESTAR FWD V6 3.9L,SES,4D PASSENGER 3.9L SES,GOLD,AUTO,Alloy,74395,AMERICAN,VAN,FORD,4677.0,6332.0,5551.0,7339.0,4727.0,6418.0,5605.0,7431.0,80817,5790.0,No,1506,No
6688,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SE,RED,AUTO,Alloy,79688,AMERICAN,MEDIUM,CHRYSLER,2625.0,3558.0,3335.0,4343.0,2600.0,3553.0,3308.0,4337.0,80817,4200.0,No,1155,No
6689,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BEIGE,AUTO,Covers,70874,AMERICAN,MEDIUM,CHRYSLER,4243.0,5195.0,5082.0,6111.0,4425.0,5496.0,5279.0,6436.0,80817,3930.0,No,1389,No
6690,2005,4,CHEVROLET,AVEO 1.6L I-4 EFI DO,LS,4D SEDAN,BLUE,AUTO,Covers,65739,AMERICAN,COMPACT,GM,2839.0,3513.0,3566.0,4294.0,2880.0,3773.0,3610.0,4575.0,80817,4480.0,No,728,No
6691,2003,6,PONTIAC,GRAND PRIX 3.1L V6 S,SE,4D SEDAN SE1,SILVER,AUTO,Alloy,60226,AMERICAN,LARGE,GM,2449.0,3428.0,3145.0,4202.0,2666.0,3764.0,3379.0,4565.0,80817,5030.0,No,2003,Yes
6692,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,SILVER,AUTO,Covers,73604,AMERICAN,MEDIUM SUV,GM,6727.0,8087.0,10610.0,11992.0,7217.0,8517.0,10498.0,11974.0,80817,9625.0,No,1506,Yes
6693,2006,4,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.3L,SILVER,AUTO,Covers,75895,AMERICAN,LARGE TRUCK,GM,8999.0,11359.0,13060.0,15636.0,8057.0,10206.0,12231.0,14583.0,80817,9225.0,No,1272,No
6694,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLUE,AUTO,Alloy,71826,AMERICAN,LARGE,FORD,9395.0,11191.0,13222.0,14898.0,8928.0,10826.0,12506.0,14519.0,80817,7195.0,No,1506,No
6695,2002,8,HONDA,ACCORD 4C,EX,4D SEDAN EX 5SP,GOLD,AUTO,Alloy,75855,TOP LINE ASIAN,MEDIUM,OTHER,4186.0,4756.0,7028.0,7570.0,4186.0,4756.0,7028.0,7570.0,80817,7105.0,No,869,Yes
6696,2007,3,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L,GREY,AUTO,Alloy,65582,AMERICAN,LARGE TRUCK,CHRYSLER,9007.0,11371.0,13330.0,16276.0,9804.0,12660.0,14272.0,16466.0,80817,9325.0,No,533,No
6697,2001,9,TOYOTA,HIGHLANDER 4WD 4C,Bas,4D SPORT UTILITY,GOLD,AUTO,Alloy,97469,TOP LINE ASIAN,MEDIUM SUV,OTHER,6549.0,6949.0,8887.0,9430.0,6549.0,6949.0,8887.0,9430.0,80817,7625.0,No,1497,Yes
6698,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,Covers,81260,AMERICAN,MEDIUM,FORD,4393.0,5237.0,5244.0,6156.0,4129.0,5050.0,4959.0,5954.0,32219,5100.0,No,983,No
6699,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,GREY,AUTO,Covers,56389,AMERICAN,MEDIUM,CHRYSLER,3996.0,5161.0,4816.0,6074.0,4597.0,5734.0,5465.0,6693.0,32219,5300.0,No,920,No
6700,2002,7,FORD,FOCUS 2.0L I4 SFI,Other,2D COUPE ZX3,SILVER,AUTO,Alloy,88411,AMERICAN,COMPACT,FORD,2399.0,3042.0,3091.0,3785.0,3091.0,3744.0,3838.0,4544.0,32219,3900.0,No,1543,No
6701,2004,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L SE,SILVER,AUTO,Covers,70849,AMERICAN,VAN,CHRYSLER,3446.0,4337.0,4222.0,5184.0,4346.0,5323.0,5194.0,6249.0,32219,3600.0,No,1623,No
